07558;91870.0
61976;
07027;99880.0
07110;99580.0
07591;89870.0
71805;98920.0
78925;
07015;99900.0
07149;99410.0
81408;101140.0
89642;99480.0
07020;99950.0
07761;99380.0
81405;100950.0
07168;98940.0
07607;99900.0
07650;99620.0
71805;99140.0
07149;99220.0
61972;
07280;97500.0
07434;95560.0
61976;
07020;99560.0
07117;99090.0
07168;98900.0
07690;99400.0
61970;
71805;99320.0
7434;95630.0
